시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자,제공기관코드,제공기관명
초등학교,지석초교,"인천광역시 강화군 교동면 교동북로 275-1 (삼선리, 지석초등학교)",인천광역시 강화군 교동면 삼성리 493,37.8009799692,126.2568722587,인천광역시 강화군청,강화경찰서,Y,2,4,2019-09-20,3570000,인천광역시 강화군
초등학교,서도초교,"인천광역시 강화군 서도면 주문도길 173 (주문도리, 서도초,중,고등학교)",인천광역시 강화군 서도면 주문도리 53,37.6480389205,126.2524749154,인천광역시 강화군청,강화경찰서,Y,2,4,2019-09-20,3570000,인천광역시 강화군
초등학교,하점초교,"인천광역시 강화군 하점면 강화대로 1190 (신봉리, 하점초등학교)",인천광역시 강화군 하점면 신봉리 638-1,37.7736927781,126.4141885984,인천광역시 강화군청,강화경찰서,Y,1,6,2019-09-20,3570000,인천광역시 강화군
초등학교,내가초교,"인천광역시 강화군 불은면 불은남로544번길 9 (두운리, 불은초등학교)",인천광역시 강화군 내가면 고천리 748-1,37.6836174848,126.4874976302,인천광역시 강화군청,강화경찰서,Y,1,6,2019-09-20,3570000,인천광역시 강화군
초등학교,불은초교,"인천광역시 강화군 불은면 불은남로544번길 9 (두운리, 불은초등학교)",인천광역시 강화군 불은면 두운리 572,37.6836174848,126.4874976302,인천광역시 강화군청,강화경찰서,Y,2,6,2019-09-20,3570000,인천광역시 강화군
초등학교,삼성초교,"인천광역시 강화군 불은면 중앙로 609 (삼성리, 삼성초등학교)",인천광역시 강화군 불은면 삼성리 809-32,37.7075924159,126.4495648140,인천광역시 강화군청,강화경찰서,Y,1,12,2019-09-20,3570000,인천광역시 강화군
초등학교,선원초교,"인천광역시 강화군 선원면 강화동로 924 (냉정리, 선원초등학교)",인천광역시 강화군 선원면 냉정리 100,37.7150497660,126.4799455433,인천광역시 강화군청,강화경찰서,Y,4,6,2019-09-20,3570000,인천광역시 강화군
초등학교,갑룡초교,"인천광역시 강화군 강화읍 갑룡길 88 (갑곳리, 갑룡초등학교)",인천광역시 강화군 강화읍 갑곳리 435,37.7432186195,126.5036245124,인천광역시 강화군청,강화경찰서,Y,1,6,2019-09-20,3570000,인천광역시 강화군
유치원,안동자연유치원,경상북도 안동시 운동장길 175,경상북도 안동시 정하동 572,36.53897337,128.7205156,안동시청,안동경찰서,Y,2,8,2020-03-21,5070000,경상북도 안동시
유치원,꿈빛유치원,경상북도 안동시 풍천면 풍요5길 19,경상북도 안동시 풍천면 갈전리 1418,36.57551937,128.4993105,안동시청,안동경찰서,Y,11,8,2020-03-21,5070000,경상북도 안동시
초등학교,월곡초삼계분교,경상북도 안동시 예안면 농암로 2384,경상북도 안동시 예안면 삼계리 277,36.71915148,128.925443,안동시청,안동경찰서,N,0,8,2020-03-21,5070000,경상북도 안동시
초등학교,풍천풍서초등학교,경상북도 안동시 풍천면 풍요5길 9,경상북도 안동시 풍천면 갈전리 1459,36.57465963,128.4988917,안동시청,안동경찰서,Y,11,9,2020-03-21,5070000,경상북도 안동시
초등학교,서후초등학교 대흥분교,경상북도 안동시 서후면 대두서6길 12,경상북도 안동시 서후면 대두서리 61,36.62238602,128.6221947,안동시청,안동경찰서,N,0,9,2020-03-21,5070000,경상북도 안동시
초등학교,풍산초교,경상북도 안동시 풍산읍 하리들길 32,경상북도 안동시 풍산읍 하리리 247,36.57673928,128.5738224,안동시청,안동경찰서,Y,6,9,2020-03-21,5070000,경상북도 안동시
초등학교,토현초교,부산광역시 연제구 토현로 48,부산광역시 연제구 연산동 2219-1 (토현초등학교),35.18129198,129.1117682,부산광역시 연제구청,연제경찰서,N,,6,2020-02-22,3370000,부산광역시 연제구
유치원,선아,서울특별시 도봉구 해등로4길 9,,37.6485286,127.0440451,도봉구청,도봉경찰서,Y,1,20,2019-09-05,3090000,서울특별시 도봉구
초등학교,동명초교,부산광역시 연제구 쌍미천로44번길 17,부산광역시 연제구 연산동 1784-19 (동명초등학교),35.17817174,129.090835,부산광역시 연제구청,연제경찰서,N,2,8,2020-02-22,3370000,부산광역시 연제구
초등학교,거학초교,부산광역시 연제구 교대로24번길 36,부산광역시 연제구 거제동 240 (거학초등학교),35.19748151,129.0768274,부산광역시 연제구청,연제경찰서,Y,1,8,2020-02-22,3370000,부산광역시 연제구
초등학교,연서초교,부산광역시 연제구 거제천로270번길 30,부산광역시 연제구 연산동 583-3 (연서초등학교),35.19094918,129.0866014,부산광역시 연제구청,연제경찰서,N,,8,2020-02-22,3370000,부산광역시 연제구
초등학교,연제초교,부산광역시 연제구 중앙대로1065번길 14,부산광역시 연제구 연산동 1300 (연제초등학교),35.18405049,129.0778797,부산광역시 연제구청,연제경찰서,Y,2,6,2020-02-22,3370000,부산광역시 연제구
초등학교,연산초교,부산광역시 연제구 월드컵대로 41,부산광역시 연제구 연산동 774-1 (연산초등학교),35.17826259,129.084127,부산광역시 연제구청,연제경찰서,N,,6,2020-02-22,3370000,부산광역시 연제구
특수학교,두레학교,부산광역시 연제구 고분로123번길 13-7,부산광역시 연제구 연산동 1030-1 (부산두레학교),35.18680312,129.0959557,부산광역시 연제구청,연제경찰서,N,,5,2020-02-22,3370000,부산광역시 연제구
초등학교,연일초교,부산광역시 연제구 고분로 126-4,부산광역시 연제구 연산동 1016 (연일초등학교),35.18431629,129.0954502,부산광역시 연제구청,연제경찰서,Y,1,8,2020-02-22,3370000,부산광역시 연제구
초등학교,연미초교,부산광역시 연제구 금련로38번길 84,부산광역시 연제구 연산동 1824-60 (연미초등학교),35.17070845,129.0921169,부산광역시 연제구청,연제경찰서,N,,5,2020-02-22,3370000,부산광역시 연제구
초등학교,과정초교,부산광역시 연제구 과정로164번길 37,부산광역시 연제구 연산동 473-1 (과정초등학교),35.18673135,129.1103491,부산광역시 연제구청,연제경찰서,N,,8,2020-02-22,3370000,부산광역시 연제구
초등학교,창신초교,부산광역시 연제구 종합운동장로12번길 15,부산광역시 연제구 거제동 897-3 (창신초등학교),35.19281042,129.0658511,부산광역시 연제구청,연제경찰서,N,2,10,2020-02-22,3370000,부산광역시 연제구
유치원,거제초교병설,부산광역시 연제구 해맞이로 39,부산광역시 연제구 거제동 676-152 (거제초등학교),35.1780756,129.0675687,부산광역시 연제구청,연제경찰서,N,,10,2020-02-22,3370000,부산광역시 연제구
초등학교,거제초교,부산광역시 연제구 해맞이로 39,부산광역시 연제구 거제동 676-152 (거제초등학교),35.1780756,129.0675687,부산광역시 연제구청,연제경찰서,N,,10,2020-02-22,3370000,부산광역시 연제구
초등학교,연신초교,부산광역시 연제구 신금로23번길 30,부산광역시 연제구 연산동 302-1 (연신초등학교),35.19248197,129.0931582,부산광역시 연제구청,연제경찰서,Y,1,10,2020-02-22,3370000,부산광역시 연제구
초등학교,연동초교,부산광역시 연제구 고분로56번길 40,부산광역시 연제구 연산동 799 (연동 초등학교),35.18393352,129.0884693,부산광역시 연제구청,연제경찰서,Y,2,8,2020-02-22,3370000,부산광역시 연제구
어린이집,하나둘,부산광역시 연제구 여고로14번길 47,부산광역시 연제구 거제동 894-13,35.19281527,129.0663233,부산광역시 연제구청,연제경찰서,N,,6,2020-02-22,3370000,부산광역시 연제구
어린이집,한들,부산광역시 연제구 거평로3번길 14,부산광역시 연제구 거제동 949,35.18842661,129.0672211,부산광역시 연제구청,연제경찰서,N,,10,2020-02-22,3370000,부산광역시 연제구
어린이집,소담,부산광역시 연제구 배산북로 22,부산광역시 연제구 연산동 2129-13,35.17555859,129.0939934,부산광역시 연제구청,연제경찰서,Y,3,6,2020-02-22,3370000,부산광역시 연제구
유치원,과정,부산광역시 연제구 좌수영로 291,부산광역시 연제구 연산동 149-11 (부산제일교회),35.1876157,129.1102404,부산광역시 연제구청,연제경찰서,N,,6,2020-02-22,3370000,부산광역시 연제구
특수학교,동암학교,부산광역시 연제구 톳고개로 50,부산광역시 연제구 연산동 10-51,35.18098633,129.1018281,부산광역시 연제구청,연제경찰서,N,,9,2020-02-22,3370000,부산광역시 연제구
어린이집,태양,부산광역시 연제구 고분로248번길 55,부산광역시 연제구 연산동 486-29 (태양어린이집),35.18200582,129.109424,부산광역시 연제구청,연제경찰서,N,,8,2020-02-22,3370000,부산광역시 연제구
초등학교,삼성유치원,인천광역시 강화군 강화읍 갑룡길 117번길 18,인천광역시 강화군 강화읍 용정리 508-1,37.7464945383,126.5044611,인천광역시 강화군청,강화경찰서,Y,1,6,2019-09-20,3570000,인천광역시 강화군
유치원,강화유치원,"인천광역시 강화군 강화읍 관청길 22 (관청리, 강화유치원)",인천광역시 강화군 강화읍 관청리 250,37.7489243,126.4876372441,인천광역시 강화군청,강화경찰서,Y,1,6,2019-09-20,3570000,인천광역시 강화군
어린이집,엘리트어린이집,"인천광역시 강화군 강화읍 국화길 23 (국화리, 엘리트어린이집)",인천광역시 강화군 강화읍 국화리 98-1,37.7504732050,126.4697124942,인천광역시 강화군청,강화경찰서,Y,1,6,2019-09-20,3570000,인천광역시 강화군
어린이집,강화군립어린이집,"인천광역시 강화군 선원면 시리미로 193 (선행리, 강화군립어린이집)",인천광역시 강화군 선원면 선행리 414,37.7267483321,126.4592236105,인천광역시 강화군청,강화경찰서,Y,1,6,2019-09-20,3570000,인천광역시 강화군
어린이집,강화남산군립어린이집,인천광역시 강화군 강화읍 충렬사로 155,인천광역시 강화군 강화읍 충렬사로 155,37.7292551814,126.4748504878,인천광역시 강화군청,강화경찰서,Y,1,6,2019-09-20,3570000,인천광역시 강화군
어린이집,불은군립어린이집,"인천광역시 강화군 불은면 덕진로 216 (신현리, 불은군립어린이집)",인천광역시 강화군 불은면 신현리 222-4,37.6540934029,126.5049708597,인천광역시 강화군청,강화경찰서,Y,1,6,2019-09-20,3570000,인천광역시 강화군
유치원,코끼리유치원,"인천광역시 강화군 강화읍 충렬사로 52-2 (남산리, 코끼리유치원)",인천광역시 강화군 강화읍 남산리 343-6,37.7360111723,126.4827258707,인천광역시 강화군청,강화경찰서,Y,2,6,2019-09-20,3570000,인천광역시 강화군
유치원,잠두유치원,인천광역시 강화군 강화읍 청하동길 36,인천광역시 강화군 강화읍 신문리 549,37.7451664891,126.4814413221,인천광역시 강화군청,강화경찰서,Y,2,6,2019-09-20,3570000,인천광역시 강화군
유치원,북삼초병설,강원도 동해시 지양길 77 (지흥동),강원도 동해시 지흥동 124-1,37.4956551335,129.1009693578,강원도 동해시,동해경찰서,N,,6,2020-03-16,4210000,강원도 동해시
초등학교,북삼초교,강원도 동해시 지양길 77 (지흥동),강원도 동해시 지흥동 124-1,37.4956551335,129.1009693578,강원도 동해시,동해경찰서,Y,2,6,2020-03-16,4210000,강원도 동해시
유치원,동해북평초병설,강원도 동해시 오일장1길 22 (북평동),강원도 동해시 북평동 25-6,37.4822416071,129.1242285248,강원도 동해시,동해경찰서,N,,3,2020-03-16,4210000,강원도 동해시
초등학교,동해북평초교,강원도 동해시 오일장1길 22 (북평동),강원도 동해시 북평동 25-6,37.4822416071,129.1242285248,강원도 동해시,동해경찰서,Y,5,3,2020-03-16,4210000,강원도 동해시
유치원,동해초병설,강원도 동해시 봉오주택길 22 (용정동),강원도 동해시 용정동 475-3,37.5122220527,129.1197993581,강원도 동해시,동해경찰서,N,,3,2020-03-16,4210000,강원도 동해시
초등학교,동해초교,강원도 동해시 봉오주택길 22 (용정동),강원도 동해시 용정동 475-3,37.5122220527,129.1197993581,강원도 동해시,동해경찰서,Y,3,3,2020-03-16,4210000,강원도 동해시
초등학교,동호초교,강원도 동해시 발한로 123 (발한동),강원도 동해시 발한동 572-2,37.54417779,129.1001858,강원도 동해시,동해경찰서,Y,6,6,2020-03-16,4210000,강원도 동해시
유치원,망상초병설,강원도 동해시 동해대로 6251 (망상동),강원도 동해시 망상동 353-1,37.5908664576,129.0902448716,강원도 동해시,동해경찰서,N,,3,2020-03-16,4210000,강원도 동해시
초등학교,망상초교,강원도 동해시 동해대로 6251 (망상동),강원도 동해시 망상동 353-1,37.5908664576,129.0902448716,강원도 동해시,동해경찰서,Y,3,3,2020-03-16,4210000,강원도 동해시
유치원,동해송정초병설,강원도 동해시 동해역길 25 (송정동),강원도 동해시 송정동 1058,37.4951662028,129.1228671198,강원도 동해시,동해경찰서,N,,3,2020-03-16,4210000,강원도 동해시
유치원,동해천곡초병설,강원도 동해시 동굴로 33 (천곡동),강원도 동해시 천곡동 320,37.5177521,129.1078672,강원도 동해시,동해경찰서,N,,6,2020-03-16,4210000,강원도 동해시
초등학교,동해천곡초교,강원도 동해시 동굴로 33 (천곡동),강원도 동해시 천곡동 320,37.5177521,129.1078672,강원도 동해시,동해경찰서,Y,4,6,2020-03-16,4210000,강원도 동해시
